frame,reward_tracking_lin_vel,reward_tracking_ang_vel,reward_tracking_height,cost_lin_vel_z,cost_ang_vel_xy,cost_joint_velocity,cost_action_nn,cost_action_rate,cost_feet_slip,cost_leg_base_angle,cost_delta_com_feet_velocity,cost_orientation
569,0.9542888882975139,0.4572047187291069,0.9999718834119701,-0.0001230742782793448,-0.001261903900539984,-2.083036393205972e-05,-0.002137827454134822,-7.488152186851948e-05,-9.639227215825972e-06,-0.9896340907858621,-0.0005634727610826707,-0.03869285921646805
570,0.9551343325875291,0.4584450785114765,0.9999732151342817,-0.00011878578044865847,-0.0014138628960827537,-1.8337063321712312e-05,-0.0024009975604712963,-0.00012880639405921102,-1.0025445151866082e-05,-0.989641972344228,-0.0004410718888504511,-0.03790238295970237
571,0.9558750579280173,0.4602081929367927,0.999974609172944,-0.00011371454293979088,-0.0015642746672510548,-1.6882705605380445e-05,-0.00281951273791492,-0.0001347540965070948,-1.0351842436536129e-05,-0.9896478592088633,-0.00034071255636506476,-0.03710000861900763
572,0.9565140561935683,0.46249499127455507,0.999976023434426,-0.00010792391411418957,-0.001719255664013406,-1.6422713641014717e-05,-0.00323262601159513,-0.00013067829422652721,-1.0619861879466669e-05,-0.9896513135163204,-0.0002614025366427256,-0.036295520721663845
573,0.9570375397788369,0.465180167343085,0.9999774241294266,-0.00010173215579638075,-0.001864015210577251,-1.5775634790103854e-05,-0.0037471128161996603,-0.00013806841161567718,-6.0420955618237866e-06,-0.9896518954029381,-0.0002957502106590079,-0.03550061627605347
574,0.9575674516901075,0.4681089269553581,0.9999789105749153,-9.532418484473865e-05,-0.0019932825235515696,-1.7789638754173512e-05,-0.004336738493293524,-0.00015621223428752273,-9.856356092322282e-06,-0.989637189257429,-0.0001615891494630321,-0.034729502644756854
575,0.9577171279662161,0.4714066719586348,0.9999802971332722,-8.811943046207621e-05,-0.002105165707760119,-2.022973093225954e-05,-0.005081688519567251,-0.00014147974434308708,-1.0531838435185627e-05,-0.989628531752447,-0.0001304719289525166,-0.03399146365442765
576,0.9578269786288912,0.47480441200193085,0.9999815271471255,-8.12981594435224e-05,-0.0022112820545542844,-2.3240921544394513e-05,-0.00569582125172019,-0.0001366058422718197,-1.079763823764271e-05,-0.9896167900174924,-0.00011471017831442123,-0.033298519935262366
577,0.9578310799146177,0.4784205154925175,0.9999826385534751,-7.471627387850734e-05,-0.0022957160111078683,-2.6895160595028608e-05,-0.00642287265509367,-0.00013281845895107836,-1.0812884177390374e-05,-0.9896008890843405,-0.00011141557132496354,-0.03266254252608243
578,0.9577263529908485,0.48209170803810136,0.9999836491623704,-6.828668156658902e-05,-0.00236725618203502,-3.126128584315791e-05,-0.007056995760649443,-0.00011372707376722246,-1.0644868618183689e-05,-0.9895800892116684,-0.00011881750570489754,-0.03209422082753787
579,0.9574948531033011,0.4857508113135138,0.9999845659603552,-6.199403741666371e-05,-0.00242455283994823,-3.640641612040461e-05,-0.007543604355305433,-0.00011294798605376855,-1.033929580433805e-05,-0.9895538279750904,-0.00013599378157722007,-0.03160340018563916
580,0.9571203215499005,0.4892598515216771,0.9999853907863028,-5.5850423325383105e-05,-0.002465548751414919,-4.240275534046591e-05,-0.007893694564700127,-0.00013210233009885997,-9.917173523277939e-06,-0.989521681329261,-0.00016249004342009084,-0.031199113887939584
581,0.9565898425939021,0.49247657912213283,0.9999861232051158,-4.987923222129867e-05,-0.0024884028374565956,-4.9321032200346845e-05,-0.008180592209100723,-0.00016509757551830262,-9.390640265972898e-06,-0.9894833096428857,-0.00019804207808020774,-0.03088959420643425
582,0.9558928847833206,0.4952639345446396,0.9999867620991368,-4.4112354801251354e-05,-0.0024922589071981155,-5.721767268683839e-05,-0.008522500284016132,-0.0001948451972566545,-8.758457851183932e-06,-0.9894384006486855,-0.0002423799320300737,-0.030682502304111712
583,0.9550226119977325,0.4974971061374344,0.999987306067171,-3.859842876671741e-05,-0.0024778647689271257,-6.611321010741421e-05,-0.009029789827764034,-0.0002069623296847567,-8.019468670726667e-06,-0.9893865977829333,-0.0002949716632617428,-0.030585128629422732
584,0.9539762843910387,0.49906772017768997,0.999987753780368,-3.3384641982141497e-05,-0.0024504319901252954,-7.602434893455523e-05,-0.009744019247591496,-0.00019780303409788758,-7.181760773322725e-06,-0.989327474151518,-0.00035498151355468807,-0.030604263482401077
585,0.9527608000584886,0.4998897439722396,0.9999881040930285,-2.8508115190928677e-05,-0.002420427276517231,-8.694737659513141e-05,-0.010629773139953613,-0.00017526454757899046,-6.271232484475777e-06,-0.9892605159671233,-0.000421557688764485,-0.030745709915698173
586,0.9513893277593127,0.4999034781344091,0.9999883559915245,-2.398240820384468e-05,-0.0024025183666614466,-9.893370369374634e-05,-0.011606013402342796,-0.0001499211066402495,-5.325575624122326e-06,-0.989185191043694,-0.0004950501654773921,-0.03101366043513864
587,0.9498824520106268,0.4990882715523247,0.9999885081731906,-1.980682102226983e-05,-0.0024114075895968587,-0.00011203758772341498,-0.012581076472997665,-0.00012970005627721548,-4.3858182712621765e-06,-0.9891009679700821,-0.0005757109653855409,-0.031410364085400946
588,0.9482583266165402,0.497469711529247,0.9999885588621344,-1.597608061473012e-05,-0.0024574757846413543,-0.00012745569843890145,-0.013496489264070988,-0.0001177887970698066,-3.4733304436602565e-06,-0.9890073057561252,-0.0006746474588486548,-0.03194013037685038
589,0.9463934169212975,0.4950816902969661,0.9999885079489895,-1.2496906872219301e-05,-0.0025526277652923976,-0.00014072670442706747,-0.014330575242638588,-0.00011839599756058306,-2.71132593186138e-06,-0.9889037582050118,-0.0007726334897598311,-0.03260168232151268
590,0.944775059952117,0.4921127650261834,0.9999883516716855,-9.373619253248833e-06,-0.0026808447936242518,-0.00015682333057070219,-0.015179584734141827,-0.0001249146444024518,-6.118788215184878e-06,-0.988782850712095,-0.0007780625646788874,-0.03339308876456632
591,0.9429783850222894,0.48827517753807625,0.9999882357763701,-6.652413030581408e-06,-0.002865818186766471,-0.00017960717628337072,-0.01613280177116394,-0.0001298200077144429,-2.551782025027473e-06,-0.9887059364801047,-0.0009555954872635241,-0.03432654222625648
592,0.9407928996799225,0.4827391427005558,0.999987978932102,-4.1471983772502044e-06,-0.003090657020184466,-0.0002028202355706494,-0.017598740756511688,-0.00017519615357741714,-9.791595706366606e-07,-0.9885873242115338,-0.0011430570305166728,-0.03539246375040265
593,0.9386061519052179,0.47659271716506507,0.9999875017624821,-2.3360964032135685e-06,-0.003349164946471943,-0.0002285821679320924,-0.0201409999281168,-0.000566957809496671,-2.4716773567683846e-07,-0.9884583789145593,-0.0013333598590993213,-0.03660132327620056
594,0.9362289249144523,0.4698418664764201,0.9999868586626157,-1.067767366131828e-06,-0.0036486808453366068,-0.00025482165832160894,-0.02338024415075779,-0.0006176087772473693,-3.1752527686374093e-06,-0.9883499279023367,-0.0018827714728756931,-0.03796764094118045
595,0.933771748173446,0.46282372198272154,0.9999861447363236,-2.954662597365587e-07,-0.004020644550299428,-0.00028553337303101524,-0.028064651414752007,-0.0009685831028036773,-9.814184042583497e-08,-0.9881864376527881,-0.0017084934395779445,-0.03950160682844807
596,0.9308959845668748,0.45476876368573793,0.9999853464730875,-2.592205946675565e-10,-0.004447867279996297,-0.0003151589351693641,-0.031016934663057327,-0.0004972757888026536,-5.912357065742591e-06,-0.9880669868060079,-0.0021943974248319646,-0.0412027500762787
597,0.927934485033229,0.44946382588100003,0.9999848092305494,-2.9798109594766944e-07,-0.004874300916879353,-0.0003707951257791812,-0.03179173544049263,-0.0004379565070848912,-1.5055831448578973e-06,-0.9878878898099379,-0.0020004509748044207,-0.04308797722031553
598,0.9229794564545836,0.44387191461295245,0.9999840228873837,-1.6337919061844853e-06,-0.005268773839874389,-0.00042333537408560445,-0.028282973915338516,-0.0007413453422486782,-3.0818140426139314e-06,-0.9876909341682213,-0.002499248215390435,-0.04511566281663702
599,0.9184789712158833,0.43978437557115346,0.9999827907655868,-3.626238573751123e-06,-0.005557858188579724,-0.000464908738971591,-0.026784606277942657,-0.0013835829449817538,-8.710454269046693e-06,-0.9875071072255157,-0.001786600727988201,-0.04727546204582024
600,0.9148928731813285,0.43989415793859377,0.9999815176077865,-5.961136470851061e-06,-0.005698284327264021,-0.0005313693402585074,-0.027639679610729218,-0.002219053218141198,-4.205886496444964e-06,-0.9872849311900342,-0.0030683607265186907,-0.04955394417595929
601,0.9095172888868744,0.43798888615087167,0.9999800474605554,-9.6887943910858e-06,-0.005772554640981191,-0.0005825707936684129,-0.027931146323680878,-0.0006638916675001383,-2.405532679749191e-05,-0.987102006651776,-0.00481089418190234,-0.051952395080275354
602,0.905268651308626,0.4381877542383457,0.999978797354514,-1.348411106104579e-05,-0.00590942869696051,-0.0006681318256248324,-0.03164725750684738,-0.0005247110966593027,-4.328330705685136e-05,-0.9868993108499993,-0.004362083244200432,-0.05444698013971157
603,0.899331635001077,0.44356037520304237,0.9999775479494695,-1.9459377186505067e-05,-0.006048993357462289,-0.0007545433977730046,-0.033403925597667694,-0.0002709821274038404,-8.523139813988506e-05,-0.9866818351726997,-0.005625431834370929,-0.05708619855125434
604,0.8938343001143616,0.4450067477975999,0.9999761721908764,-2.600489085121091e-05,-0.006402600958166048,-0.0008426230959986573,-0.03539104387164116,-0.0002653964620549232,-1.4421123590059493e-05,-0.9864279610821071,-0.002413339283730067,-0.05985872544899061
605,0.8908847460762597,0.4509436894224841,0.9999752858947496,-3.2600412995874674e-05,-0.0068601945299553505,-0.001011292951884407,-0.03667808324098587,-0.0016357990680262446,-0.00023833443772918874,-0.9862924138559657,-0.00515461531996473,-0.06272072763602456
606,0.8830751392254911,0.4540227153890995,0.9999744238297197,-4.757563181774404e-05,-0.0070314705270931145,-0.0009759484899274098,-0.03390611335635185,-0.0005129826604388654,-1.1110270786281556e-05,-0.9858846673243873,-0.0014735174870922118,-0.06587357611363082
607,0.8706042700276,0.4131360443585931,0.9999725129602244,-7.14050993643616e-05,-0.008220155519492827,-0.00093940424970824,-0.03315730392932892,-0.002512879204005003,-1.80050693383512e-05,-0.985598169322559,-0.0028646079750469407,-0.06886911816665414
608,0.8601277448751371,0.3894900590952425,0.9999680668805069,-8.289593180423345e-05,-0.007552202868647074,-0.000885432989114766,-0.03113589435815811,-0.0005581033765338361,-2.595719886548267e-06,-0.9852054248012531,-0.0034046628146412006,-0.07203685300311348
609,0.8578871536897487,0.38858684830894014,0.9999627721342929,-6.810346690848611e-05,-0.005669160578363954,-0.0008134894424672573,-0.029957406222820282,-0.0017264261841773987,-6.022442935140558e-05,-0.984932022201021,-0.0008239488377285806,-0.074419942009748
610,0.8557159721333806,0.38123504027447896,0.9999575988150533,-5.740769378302018e-05,-0.004836119272486593,-0.0006247079551429839,-0.023961447179317474,-0.0017778354231268167,-0.000111563861130224,-0.9847930150618538,-0.0006409272079507197,-0.07618589308171388
611,0.8426018101889776,0.4159639979443165,0.9999501233375603,-5.748045113298779e-05,-0.00454368567279504,-0.0004981240778414912,-0.018961360678076744,-0.00125970842782408,-0.00024433859519037163,-0.9848673455205527,-0.0004096972487009629,-0.07727343017303791
612,0.8293126539023913,0.44279500909735037,0.9999388331398799,-5.9520024861697146e-05,-0.005354836794790796,-0.000411344585493951,-0.021927783265709877,-0.0042404551059007645,-0.00044550709910738353,-0.9851586623363492,-0.00025344365427592554,-0.07778629701084358
613,0.8157208423512285,0.46123148863355606,0.9999236192710781,-6.110171454150707e-05,-0.007381570389264684,-0.00035589457967770004,-0.024005280807614326,-0.0016888269456103444,-0.0007017200446762569,-0.9856678637633136,-0.0001983670167741877,-0.07788882127823464
614,0.8014857653476276,0.4743711192648379,0.9999043117038273,-6.321416334934663e-05,-0.010294468592900837,-0.0003274837237741964,-0.021521901711821556,-0.004061560612171888,-0.000990061762108877,-0.9863928370987749,-0.00025973942339908125,-0.07770588512513306
615,0.7859349276006669,0.48498346912201784,0.9998806530008701,-6.624758065265072e-05,-0.014305063886478635,-0.00024143067270448359,-0.02244449034333229,-0.002141710603609681,-0.0014504488166783994,-0.9871819788074595,-0.0006474548476426926,-0.07781500268663857
616,0.7819961611516156,0.4736910244021961,0.9998533672589845,-4.299882853241656e-05,-0.017073246098148462,-0.00017179611764892198,-0.0229028332978487,-0.0018305578269064426,-0.0020494091542844835,-0.9880078928232134,-0.001379098222043415,-0.07839991534392514
617,0.7792802134068302,0.4563178445221538,0.9998245350216897,-2.3100556490106738e-05,-0.020329993228034145,-0.00014726773974136321,-0.023444604128599167,-0.0021262704394757748,-0.0047996647931082695,-0.988921314223458,-0.0037026604578177295,-0.07988638711204006
618,0.7794390421512329,0.44692056394917745,0.9997950542332988,-8.234670407748719e-06,-0.02480772743099865,-0.0001656943028480398,-0.020499635487794876,-0.0028410698287189007,-0.008062073002744195,-0.9900712354780041,-0.006959056229695965,-0.08205841465306038
619,0.7808739144491151,0.439567108443543,0.9997665276982896,-1.0678566083758862e-06,-0.0289319953649269,-0.00022112286769558972,-0.014141920953989029,-0.004029338713735342,-0.012657058461403376,-0.9917278869259374,-0.011486424152456858,-0.08478725886316649
620,0.7833110386838394,0.43274403094611374,0.999739567192649,-4.192838312868709e-07,-0.032011586268224874,-0.0003092009235169514,-0.010265141725540161,-0.002315993420779705,-0.018108222309799915,-0.9938443041190816,-0.01691876645142154,-0.08801388603963978
621,0.7861748833693212,0.4273544607681125,0.9997147208195106,-4.909513435641005e-06,-0.03444438861425857,-0.0004250962555066845,-0.010014870204031467,-0.0005353717133402824,-0.024429541698381237,-0.9964478678474697,-0.023181641118404157,-0.09170344152474917
622,0.7889216841201494,0.42288235055532114,0.9996924652272808,-1.3707586385801221e-05,-0.036664570517067036,-0.00048055347139848106,-0.011592698283493519,-0.0006028586649335921,-0.034010012966173515,-0.9993249525220531,-0.03319881467561921,-0.09590435333810796
623,0.790389692043881,0.39931954624261984,0.999673823532843,-2.5911376554254527e-05,-0.03780905487071322,-0.00030053524570053863,-0.011713098734617233,-0.000769342586863786,-0.016579750535920267,-1.0008352124173139,-0.021324265924665485,-0.10086193002353819
624,0.7728571813075582,0.3265668938516687,0.9996498624477081,-2.7035073887937135e-05,-0.03624112018220505,-0.00027598895003596864,-0.008998450823128223,-0.003971616737544537,-0.017692695083488193,-1.0003074978485662,-0.02077788796643092,-0.1067191128566965
625,0.7620005695314119,0.2592449975229788,0.9996202099671055,-3.0243078814851613e-05,-0.03602648121241593,-0.0003969395505855283,-0.005384250544011593,-0.004449713043868542,-0.026466016453679575,-0.9991048509156109,-0.031007823334746908,-0.11332223295488496
626,0.7673150028385453,0.2416680119978521,0.9995904229385099,-4.693672568512204e-05,-0.03761786297640683,-0.0005803615041993926,-0.005792560521513224,-0.003782866522669792,-0.035405456109336084,-0.9975858171923181,-0.04134432735834435,-0.12062425048667749
627,0.774801018664387,0.23470707595164564,0.9995660740490339,-7.078798857294377e-05,-0.04063993206679291,-0.000811850186236169,-0.009542972780764103,-0.003270925721153617,-0.04692254032094413,-0.996099037079676,-0.05584767288914224,-0.12866622799005742
628,0.781818111005729,0.22995982657711872,0.9995477210484611,-0.00010020150233638413,-0.044956855670168355,-0.0010886417901293701,-0.011020527221262455,-0.0002459380775690079,-0.060042865650355506,-0.9944980616440886,-0.0728659962955271,-0.13761714658682225
629,0.7890159764701404,0.2259848301150263,0.9995357741234472,-0.00013504554353839277,-0.049795663741425425,-0.0014086769744934208,-0.011238295584917068,-9.535151912132278e-05,-0.0747487525317061,-0.9927885556796018,-0.0922088769468126,-0.14756123482481262
630,0.7965505046645923,0.2221127877725051,0.9995304958093224,-0.00017537118526244057,-0.05494976328878936,-0.001769913992889782,-0.010427066124975681,-0.00015206164971459657,-0.09106711134407211,-0.990975197470508,-0.11374809239950504,-0.15856766276180317
631,0.8045153358506688,0.21815785906303797,0.9995320010176137,-0.00022115318690320865,-0.06028063395770111,-0.002170200556577018,-0.008885432034730911,-0.0003553088754415512,-0.10904909054805126,-0.9890591074317134,-0.13735224107518,-0.1706903731510187
632,0.8129840639578546,0.21401999754770168,0.999540257046735,-0.00027227639871685365,-0.06565313938532126,-0.002401871411013989,-0.007687575649470091,-0.00026237519341520965,-0.1287423981284513,-0.9870397622895631,-0.16297975127425549,-0.1839769613631895
633,0.8123968812612637,0.22276834261236514,0.9995550835768107,-0.00032360751772828316,-0.07170750449218839,-0.0021547117784790778,-0.0067242770455777645,-0.0006242209346964955,-0.08240992758641436,-0.9875461461937693,-0.119601138653095,-0.19843204756
634,0.7779076583397948,0.2982926478356991,0.9995591221560083,-0.0003443446338274768,-0.07947717928525733,-0.002269169929458299,-0.008001601323485374,-0.0054001878015697,-0.08287029906848034,-0.9913520195491862,-0.1158535868863856,-0.21396757725782833
635,0.7576480140464174,0.3694988441894147,0.9995534626857266,-0.00035967118481648383,-0.08528557406843802,-0.0026099973945016564,-0.007274614181369543,-0.005957593210041523,-0.10005973912045137,-0.9962966326917239,-0.14054580247364976,-0.230544437525444
636,0.7631502452474829,0.38076689457934787,0.9995472347891285,-0.0004090268608587053,-0.0899362688899365,-0.002182623178637732,-0.010135185904800892,-0.012734157964587212,-0.047717310203658936,-1.0018458487220498,-0.06683039788661327,-0.2482925206387451
637,0.7449132460939255,0.28333803956678855,0.9995407613944524,-0.00043424231195031063,-0.09263105811573444,-0.002486263408511049,-0.01616130955517292,-0.003736987942829728,-0.10054772184409455,-1.0044722620409263,-0.14015983874204574,-0.26783135835277383
638,0.752380016225547,0.2750753426359073,0.9995321118909347,-0.0004938533520840487,-0.09927405631130169,-0.0028309746709151828,-0.009928158484399319,-0.003326017176732421,-0.11771456674902865,-1.008169926974269,-0.16358698324890614,-0.2889991857434345
639,0.7614050236972991,0.2704352573936782,0.999530208077966,-0.0005576797871893495,-0.10499540791008673,-0.0032342642048241994,-0.00803445465862751,-0.003642322961241007,-0.13676990028908556,-1.012047724494064,-0.18976377093313346,-0.3118959339659175
640,0.7712809800376226,0.2688587301177235,0.9995350913098713,-0.0006274586698025433,-0.11175018135205568,-0.0036813703730050836,-0.007275762967765331,-0.000254678976489231,-0.15774886781729164,-1.0161186571048964,-0.21821947690441582,-0.33664627855916035
641,0.7821351672728515,0.26920550343857963,0.9995466553313382,-0.0007026983894311287,-0.11870194002985676,-0.0037555833307424662,-0.007047569379210472,-0.00023358773614745587,-0.18070779789664493,-1.0203988643032684,-0.24890500833369852,-0.36333714934807426
642,0.7816140329844049,0.22781154226003925,0.9995646462634812,-0.0007702840228952483,-0.12556262086332654,-0.0038762075205737243,-0.0074466802179813385,-0.0011598685523495078,-0.18561603608433944,-1.023700138684893,-0.2558942112298227,-0.3921879659499401
643,0.7817659574832736,0.1898895637939789,0.9995749953564664,-0.0008333494761025552,-0.1329838524189559,-0.004379412775075125,-0.0065176766365766525,-0.0015869287308305502,-0.19238679609751572,-1.025100133767823,-0.26685860915065696,-0.4233177158694478
644,0.7942738188005647,0.1917622673084014,0.9995916046958772,-0.000912172259250253,-0.14062781183694695,-0.004941049174391038,-0.008023595437407494,-0.0008476699003949761,-0.21722787244170447,-1.027460116104744,-0.3025387629467372,-0.45664880634370525
645,0.8080374329804378,0.19556006194641126,0.9996140729763539,-0.0009953312098316474,-0.14821009390020648,-0.005560887511398591,-0.010504936799407005,-0.0007243510335683823,-0.2441622313280723,-1.0298396476617524,-0.34085035201079117,-0.49230899886106605
646,0.8227499602340863,0.2004897512386333,0.9996418696874085,-0.0010832448894341656,-0.15625374287866112,-0.005896842846242974,-0.011543197557330132,-0.0003099608584307134,-0.2731915698705762,-1.0322582938984568,-0.38159560046480495,-0.5303882480729443
647,0.8239934857829376,0.241300599064177,0.999674316585373,-0.0011723939876480368,-0.16552739578356832,-0.005930034017899243,-0.012081610038876534,-0.0003370419726707041,-0.2796345701407284,-1.0388834252932675,-0.39655168670300206,-0.5713341381587145
648,0.8070618606077002,0.3438563211302418,0.999696724875232,-0.0012452258554510793,-0.17669967459368288,-0.006372261129828766,-0.009501880966126919,-0.0007822112529538572,-0.2689610784132933,-1.0461200892111686,-0.38125060603612837,-0.6148711445388075
649,0.8104954989029636,0.40044459450346176,0.9997166219267385,-0.0013244956303463888,-0.18691271733789064,-0.0069952071253574066,-0.006231935229152441,-0.004757772199809551,-0.28496082941935214,-1.0564753139314653,-0.401714551570264,-0.6613921760988041
650,0.825381303279287,0.4288316043090542,0.999740926104489,-0.001411233556214593,-0.1960705521587277,-0.007628207998687638,-0.007972709834575653,-0.003420061431825161,-0.31487409649260095,-1.0666917598325607,-0.44035458064421185,-0.7106177908515111
651,0.8407311243071234,0.4536497996771837,0.9997689368225776,-0.0015014966658771938,-0.20518135735248547,-0.008298890639233846,-0.008817935362458229,-9.47124426602386e-05,-0.3464955974877322,-1.0778288461849006,-0.4801044179544747,-0.7627111469782878
652,0.8566403392178009,0.47535771659489534,0.9997998115260509,-0.0015928218404654038,-0.21381671856314385,-0.009014164561736851,-0.009095292538404465,-0.00014639180153608322,-0.3797154074612609,-1.0899644855862094,-0.5211106124372196,-0.8176386559587405
653,0.8728084418799704,0.4916327171831135,0.9998325597876105,-0.0016828735871992411,-0.2212867889844707,-0.009776033341331257,-0.010088388808071613,-0.00036235619336366653,-0.4143988390582247,-1.1031790236615198,-0.5632067048358589,-0.8752672500842293
654,0.8886539617535957,0.49959100874964946,0.9998660432646478,-0.0017695796118714319,-0.22697741752850717,-0.010586665383982738,-0.011983068659901619,-0.0006177776376716793,-0.45039212407439194,-1.1175579254165462,-0.606177268266774,-0.9353667786012025
655,0.9034153912509001,0.49696635802319733,0.9998989756626082,-0.0018509977151899251,-0.23034174356590092,-0.011446315013739258,-0.013873358257114887,-0.00043486079084686935,-0.487482457967149,-1.133187054519207,-0.6496111527174208,-0.9976282750652306
656,0.9162125210582396,0.48208309977240765,0.9999299227103424,-0.0019258057012424413,-0.23122616677606309,-0.01235331100802258,-0.014723267406225204,-0.00012313375191297382,-0.5253942406692523,-1.1501453161011266,-0.6929788837827147,-1.0616973167146153
657,0.9261416708536211,0.4533701740819622,0.9999573021540762,-0.0019932132099737252,-0.22972487618068138,-0.012770520484593506,-0.014585385099053383,-4.541351518128067e-05,-0.5638333421046314,-1.1685003737547266,-0.7357361808488831,-1.1271813162362763
658,0.9195012169689899,0.35645671731334166,0.9999793837789112,-0.002066289337136289,-0.22910200295682132,-0.012689900393820949,-0.015972355380654335,-0.00020849354041274637,-0.5632158696508286,-1.196854571907055,-0.7339040574686622,-1.1949992002509444
659,0.8934233311911765,0.1567063776330617,0.9999915385176882,-0.0021122038484608875,-0.23087365351469483,-0.013428013815234396,-0.015352225862443447,-0.0009861646685749292,-0.5285294543128681,-1.229151766300346,-0.6877766232953816,-1.2636024364578369
660,0.8899417675042635,0.06837967337816778,0.9999984604364817,-0.002094679467971749,-0.2267943446764811,-0.014198637456899244,-0.01233036071062088,-0.0011830113362520933,-0.5533396985543548,-1.2671855321620205,-0.7241326054080812,-1.3328080264186062
661,0.8843906064000803,0.02112531637647229,0.9999996586572879,-0.0020697966573745515,-0.22122885179853682,-0.01501136717415306,-0.010506314225494862,-0.0005635061534121633,-0.5764613379987844,-1.3110739066334347,-0.758174971510364,-1.4019926993905774
662,0.8770901067234524,0.004405205091456776,0.9999934144169752,-0.0020389571553419213,-0.2143017793056008,-0.016034925861259347,-0.013179878704249859,-0.0010476938914507627,-0.6076796017403638,-1.3597717552627548,-0.7898320658324023,-1.4699235208430603
663,0.8689766216888934,0.0018576045206086253,0.9999778612291752,-0.002062005487993841,-0.19604861518554215,-0.01713879710303419,-0.014019901864230633,-0.00034646582207642496,-0.6371424373749386,-1.4132867295155125,-0.8166716114180635,-1.5356766898827023
664,0.8543380307602313,0.0008756413077827287,0.9999509845056372,-0.0020904233571371732,-0.17466742035187585,-0.018287564572377707,-0.013992104679346085,-0.00026203322340734303,-0.6669960322520193,-1.469011632314757,-0.8389096218304496,-1.5978282988555348
665,0.8334464496473386,0.0003815439713481637,0.999910623367229,-0.0021168143046554912,-0.15314501210039255,-0.01947021952755166,-0.01319914311170578,-0.00010025652591139078,-0.6959754864467773,-1.527183470741227,-0.8558880227899492,-1.6559170598344084
666,0.807560175373365,0.00015228633268555357,0.9998544697090018,-0.0021457189614283952,-0.13236902981111795,-0.020683357732173557,-0.012101568281650543,-0.00019209581660106778,-0.7240700398023034,-1.587197069058107,-0.8668836536391692,-1.709355671474687
667,0.7782280180106541,5.4748903785955877e-05,0.9997800688424754,-0.0021817447951429955,-0.11320172069356722,-0.021925193667834377,-0.010961145162582397,-0.00026090414030477405,-0.7512647414811904,-1.6483916471333122,-0.8713145467108927,-1.7576501338044626
668,0.7470961848490728,1.7267464696225807e-05,0.9996848199555501,-0.002229644259926104,-0.09640511528959013,-0.023220277067130302,-0.010036029852926731,-0.0002580101718194783,-0.7775524006165491,-1.7101046190068043,-0.8686909824587243,-1.8003944450256126
669,0.7392402797530442,1.801070924374418e-06,0.9995659766757129,-0.0023233969759179165,-0.08833647061446553,-0.024699690208519802,-0.009434690698981285,-0.000330747221596539,-0.753137125263325,-1.7672638296537135,-0.8606140884376235,-1.8329227390873724
670,0.8187749946389528,1.5582587397306982e-09,0.9994206509793823,-0.002561138346972899,-0.14531769280221504,-0.02621362325340488,-0.010068602859973907,-0.001527647953480482,-0.753647425500501,-1.8194735164794011,-0.8489529101136359,-1.8554700421937762
671,0.851947625494039,1.1527901459864981e-12,0.9992458046860062,-0.00280066970799059,-0.24130568525114038,-0.027739593293886707,-0.012952585704624653,-0.0012540961615741253,-0.7641441453592273,-1.868033458730385,-0.8366683176434395,-1.8726340709622191
672,0.8452023071446235,7.765722685632715e-16,0.9990382591528602,-0.003053608662678855,-0.3554368010487922,-0.029293819791580092,-0.01457345113158226,-0.0003996225423179567,-0.7815388978198539,-1.9141577052697583,-0.8229820477745201,-1.8879713942015917
673,0.808959058518233,4.578322198716515e-19,0.9987946937078259,-0.0033307143865790585,-0.4747245989565156,-0.03087904798010122,-0.01458947453647852,-0.00024422031128779054,-0.8036073375159867,-1.9588254782366317,-0.8069679899135612,-1.9045389496809468
674,0.75426147953204,2.154890593612698e-22,0.9985116469563419,-0.0036426139424867864,-0.5911334919578081,-0.03249284930525279,-0.013973048888146877,-0.00013697237591259181,-0.8287441068926363,-2.002874945495894,-0.7879106595247201,-1.924913408612867
675,0.6907904752586765,7.452304805929056e-26,0.9981855182958395,-0.0040000959033266136,-0.6995370549871031,-0.03431346434402233,-0.012965983711183071,-0.00013466557720676064,-0.7557663378367911,-2.045217826689984,-0.7742240062498152,-1.9409196500764871
676,0.7432148491137911,7.936674230789032e-22,0.9978125858200128,-0.0050845795910117175,-0.5850319865882789,-0.03628270226892427,-0.011986780911684036,-0.00023818276531528682,-0.7231427332570514,-2.085214515485381,-0.7425703742815332,-1.9545930547658708
677,0.796640403187156,4.975192080350951e-18,0.9973889261333028,-0.006214325404895454,-0.4762438880560656,-0.03832766046064208,-0.012404875829815865,-3.463979737716727e-05,-0.6927382694170867,-2.1201265096001918,-0.7227453126202468,-1.9556677377414897
678,0.8233262341471708,2.671838056515307e-15,0.9969105636249662,-0.007222570798165562,-0.40133715092909283,-0.04041317300357022,-0.012912007980048656,-0.0002735631715040654,-0.6735107902076463,-2.150201531828091,-0.7135791394677612,-1.9501663979548152
679,0.825351017726622,3.348546502243576e-13,0.9963733609920896,-0.008103612945495123,-0.34910182903912584,-0.04255611240937757,-0.012529575265944004,-0.0017820236971601844,-0.6622367824207082,-2.1753512147990293,-0.7138067870820228,-1.9391495504255722
680,0.8078188882010822,1.6845467169149397e-11,0.9957730525924151,-0.008862193216947983,-0.3126416391865706,-0.04476426568091699,-0.011143467389047146,-0.0012818133691325784,-0.6561956231927861,-2.1956641408081525,-0.7223158102831669,-1.9233870303819087
