frame,reward_tracking_lin_vel,reward_tracking_ang_vel,reward_tracking_height,cost_lin_vel_z,cost_ang_vel_xy,cost_joint_velocity,cost_action_nn,cost_action_rate,cost_feet_slip,cost_leg_base_angle,cost_delta_com_feet_velocity,cost_orientation
611,0.8564659679081714,0.38404426194580454,0.9999583760067231,-2.2365461717829714e-05,-0.0016326936371216616,-3.087731830001911e-05,-0.0044037154875695705,-1.6762218365329318e-05,-5.046725246380055e-06,-0.9782669242219408,-0.004581058168770863,-0.05594063284911844
612,0.853244349368396,0.38353337195529125,0.9999573345881918,-2.337769444685086e-05,-0.0014988654715080139,-3.564567693100331e-05,-0.004149962216615677,-2.2153757527121343e-05,-4.320857286449996e-06,-0.9780599715754473,-0.005030730654308812,-0.05676700304014584
613,0.8498072686634509,0.3829268589931346,0.9999564256613589,-2.4381609746425428e-05,-0.0013676985109480771,-4.102763559895475e-05,-0.003972300793975592,-1.4745993212272879e-05,-3.6163246566253844e-06,-0.9778578131499579,-0.005509978086258897,-0.057550196092246694
614,0.84615747773625,0.38221397746240154,0.999955665786348,-2.5396524843789864e-05,-0.0012396637088894324,-4.9307316292766e-05,-0.0037716147489845753,-1.8561602701083757e-05,-9.184255234378243e-06,-0.9776918372636587,-0.00543103689354897,-0.05829388042432097
615,0.8425852507632602,0.3821615617467965,0.9999551594783672,-2.6422227132142e-05,-0.0011180983900691862,-5.457692355109802e-05,-0.003375898115336895,-7.427325181197375e-05,-1.6804678024798189e-06,-0.9774885944142805,-0.006723933773427579,-0.058990146237456784
616,0.838190855988047,0.3802511391358971,0.9999548661521493,-2.703435967771643e-05,-0.001018257767042013,-6.141224237524862e-05,-0.0034605429973453283,-4.017016908619553e-05,-1.4528639045019513e-06,-0.9773109538133072,-0.007216363813460535,-0.059654039508173363
617,0.8336884084265774,0.3794996377778618,0.9999546368221641,-2.7718663340348922e-05,-0.0009239036741442121,-7.268067660891241e-05,-0.0033465896267443895,-1.0722014849307016e-05,-6.484073798616123e-07,-0.9771285118498012,-0.007045422601695775,-0.06028811703465511
618,0.8293224605124442,0.37913048299995206,0.9999546471344442,-2.8456646293727415e-05,-0.0008413104528676256,-7.965877876236106e-05,-0.003081604139879346,-4.7423858632100746e-05,-7.008516451623339e-07,-0.9769730103271365,-0.008646456714686569,-0.06089185081437374
619,0.8241776741285121,0.3805239053009677,0.9999548782435542,-2.8839830384830812e-05,-0.0007569073401091742,-8.84563154199451e-05,-0.0029581261333078146,-3.7654863263014704e-05,-2.8812103208040577e-07,-0.9768226594330823,-0.00923992684678302,-0.06147296559595368
620,0.8189353462028169,0.38115084095372764,0.999955173461513,-2.9456595651663055e-05,-0.0006753562057777831,-0.0001015343506818076,-0.002850460121408105,-3.0416114896070212e-05,-6.570957050852139e-06,-0.9767361963868746,-0.009216669818304072,-0.06204715528176031
621,0.8137892375708123,0.38170036982888095,0.9999557078858272,-3.006565635264012e-05,-0.0006024599941549401,-0.0001106311021722981,-0.0026077108923345804,-4.507251287577674e-05,-2.2104070241164838e-07,-0.9765920583470706,-0.010923192319962844,-0.06258696786994722
622,0.807806900584787,0.3794971645789274,0.9999564808739791,-3.0458067305625007e-05,-0.0005228596244847139,-0.00012179340979154559,-0.002768928650766611,-3.8751590182073414e-05,-1.6847369161405174e-07,-0.9764893343179408,-0.011682435257293011,-0.06311797329148852
623,0.8017358158631342,0.37825725045365033,0.9999573727934733,-3.091259480531034e-05,-0.000452319296061527,-0.00013417805844169754,-0.0025954844895750284,-2.4742721507209353e-05,-4.982433838531153e-07,-0.9763975842158857,-0.012557300141132998,-0.06363643767317514
624,0.7954940481699164,0.3772182995907207,0.9999584538060796,-3.117455454562249e-05,-0.00039318527116177895,-0.0001620638292130128,-0.0026296363212168217,-2.0273779227863997e-05,-6.826535439860229e-05,-0.9763602995846,-0.015165830664862745,-0.06415477311872247
625,0.7896729594607315,0.378449399699191,0.9999601554425787,-3.032529907988444e-05,-0.0003391102573028304,-0.00016963875395267184,-0.0024220352061092854,-8.58646963024512e-05,-6.730048643133297e-06,-0.9762232510397837,-0.015360221580986488,-0.06462868318806966
626,0.7818823603899399,0.37933666138797595,0.999962088092945,-2.9996150014705823e-05,-0.000281480637729832,-0.00018284536902017548,-0.0024559989105910063,-0.00011849524162244052,-3.278658749225406e-06,-0.9761751080362914,-0.01614505283555108,-0.06512051002612707
627,0.7740444033755786,0.38100889208038313,0.9999638687180222,-2.9539174317926924e-05,-0.000234817231657247,-0.00020263902100669674,-0.0024661803618073463,-4.841003828914836e-05,-1.8828420701124946e-06,-0.9762029606243483,-0.01625997195759526,-0.06562678861129363
628,0.7666092587026667,0.380889563175812,0.9999657759835376,-2.939845632646762e-05,-0.00021041253909327,-0.00021761469263181844,-0.002276364015415311,-6.304666021605954e-05,-7.94870585749187e-06,-0.9761758192157549,-0.01869000839581522,-0.06611146457427619
629,0.7583460519204577,0.37747312152496415,0.9999678608616126,-2.890129268216042e-05,-0.0001874233886168272,-0.00023604811030373445,-0.0024740081280469894,-3.6361343518365175e-05,-8.3183781479383e-06,-0.9761984403036303,-0.019894129287584477,-0.06660074863668401
630,0.7498536957677082,0.376119869443212,0.9999699634616214,-2.832429023095959e-05,-0.00018014130938056526,-0.00025657106285614686,-0.0023352676071226597,-1.5364274077001028e-05,-9.479026915851772e-06,-0.9762355088469468,-0.021202992883955014,-0.06708707042830467
631,0.7409708828391229,0.3755940914093779,0.9999720320056742,-2.7636999612357618e-05,-0.00018377419850297406,-0.00027859557096017055,-0.002367736306041479,-1.764190528774634e-05,-1.112942384547005e-05,-0.9762883980200707,-0.022580713630874143,-0.06757237080973322
632,0.7317613901098053,0.3757232691919913,0.9999740085794495,-2.7050406712449282e-05,-0.00019980453403732994,-0.00030163307337787077,-0.00240486953407526,-1.2047889867972117e-05,-1.3197537667995862e-05,-0.9763573142090535,-0.024001705718682875,-0.06806028688131836
633,0.722351038356657,0.37625519479026104,0.9999758714322917,-2.66402739675538e-05,-0.0002274917501740844,-0.00032538597869736336,-0.0024571509566158056,-1.173619875771692e-05,-1.5627944237438036e-05,-0.9764426012279929,-0.0254489852907956,-0.06855370856229126
634,0.7128018293965667,0.3771155285304461,0.9999776183823565,-2.6434963190365436e-05,-0.00026683827616040426,-0.0003496762331761972,-0.0025218164082616568,-1.0674420082068536e-05,-1.8399646074220694e-05,-0.9765443951129529,-0.02691472748228564,-0.06905548492409716
635,0.7031556795385246,0.37825063968446326,0.999979256118459,-2.643934896088726e-05,-0.00031772571534357846,-0.0003743883770919885,-0.002594610443338752,-9.643440535000991e-06,-2.1507019748159477e-05,-0.9766626502272375,-0.028393985545477698,-0.06956847676043564
636,0.6934385368253065,0.3796332026468373,0.9999807946313167,-2.6645821003318566e-05,-0.00037980515992689317,-0.00039943486753161073,-0.0026721959002316,-8.70076928549679e-06,-2.4965739704254645e-05,-0.9767972374173616,-0.029883836917023412,-0.07009545332473655
637,0.6836695892567597,0.38124742446696075,0.9999822449299588,-2.7043193355849356e-05,-0.0004525861870653318,-0.000424756439857009,-0.002752030733972788,-7.832376468286384e-06,-2.8783144749845206e-05,-0.9769479631295216,-0.03138202217310986,-0.07063906941152343
638,0.6738594481085926,0.3830805883350842,0.9999836171354934,-2.7616481869914777e-05,-0.0005354387265827015,-0.0004503061442288118,-0.0028328688349574804,-7.071635081956629e-06,-3.297308983370159e-05,-0.9771145609902492,-0.03288668248200725,-0.07120186923384882
639,0.6640164460911605,0.38512325815092824,0.9999849196340426,-2.8351504963491543e-05,-0.0006276323030044908,-0.00047604354399984067,-0.002913678763434291,-6.401356131391367e-06,-3.755150234799291e-05,-0.9772967105010562,-0.034396123752038724,-0.07178628896717121
640,0.6541477915453199,0.3873676379278443,0.9999861590048882,-2.9235435769421128e-05,-0.0007283607862050891,-0.0005019288901222241,-0.002993906382471323,-5.8385548982187174e-06,-4.2537603709898034e-05,-0.9774940527246557,-0.035908844279657716,-0.07239465661033782
641,0.6442612643474284,0.38980801863872383,0.9999873402442668,-3.02573593097447e-05,-0.0008367785148312876,-0.0005279334010094739,-0.0030729949939996004,-5.343996690498898e-06,-4.7945735172936406e-05,-0.977706171939261,-0.037423188025832006,-0.07302921487662425
642,0.634362162022833,0.3924365092716319,0.9999884668790203,-3.1406451641615685e-05,-0.0009519885778892442,-0.000554023628099292,-0.0031510330736637115,-4.929552687826799e-06,-5.379102895746713e-05,-0.9779326339732288,-0.038937671458238024,-0.07369210911766383
643,0.6244580708567802,0.39524696500300616,0.9999895410585297,-3.267458999972339e-05,-0.0010730927874558504,-0.0005801651348244976,-0.0032275996636599302,-4.553096459858352e-06,-6.0091475652454216e-05,-0.9781729583747865,-0.04045075153292925,-0.07438541436868874
644,0.6145569150648861,0.39823278069117374,0.9999905640776757,-3.405509939578919e-05,-0.0011992000091979923,-0.0006063236558891239,-0.003302583936601877,-4.229146270517958e-06,-6.686129685770253e-05,-0.9784266434769612,-0.041960850210244684,-0.07511111915447748
645,0.6046662562286191,0.4013862706960564,0.9999915365454246,-3.554067793030674e-05,-0.001329397379937792,-0.0006324681023702262,-0.0033762259408831596,-3.918407855962869e-06,-7.411394376182367e-05,-0.9786931635602235,-0.04346655559786805,-0.07587113020568693
646,0.5947944050579901,0.4046986317299707,0.9999924585528221,-3.712580575555402e-05,-0.0014628220319381471,-0.0006585645533884632,-0.00344786886125803,-3.6258684303902555e-06,-8.186081617718765e-05,-0.9789719712666956,-0.04496637931301411,-0.07666727647414442
647,0.5849495720986998,0.4081600894937357,0.9999933298225188,-3.880562140289397e-05,-0.0015986232599610962,-0.000684579816922056,-0.0035177781246602535,-3.38931567966938e-06,-9.011153051854968e-05,-0.9792625002681619,-0.04645885962057829,-0.07750130786978954
648,0.575139869352161,0.411760521854648,0.9999941498303101,-4.057603806629143e-05,-0.0017360326502740525,-0.0007104815601657196,-0.0035858547780662775,-3.152614226564765e-06,-9.887288667519397e-05,-0.9795641685840801,-0.04794255779191554,-0.07837489113842677
649,0.5653731132152833,0.4154875470462059,0.9999949179055935,-4.2431918172361635e-05,-0.0018742705414943976,-0.0007362415324866126,-0.003652063896879554,-2.903102995333029e-06,-0.00010814961485103368,-0.979876380999939,-0.04941612075888623,-0.0792896056704326
650,0.5556571971966431,0.41932778406339294,0.9999956333163184,-4.436915133440355e-05,-0.002012602491717894,-0.0007617964224091139,-0.0037158881314098835,-2.668315573828295e-06,-0.00011794285731131648,-0.9801985281232481,-0.050877987516348026,-0.0802469696575977
651,0.5460035389254662,0.4232658503539337,0.9999962952734681,-4.639830503140705e-05,-0.0021507526024802655,-0.00078724614788847,-0.003775712102651596,-2.6679856546252267e-06,-0.00012834102549117888,-0.9805300069374425,-0.05232597784747767,-0.0812481773983803
652,0.5363956873618797,0.42725594367636743,0.9999969033194329,-4.838869003527055e-05,-0.002284353288392948,-0.0008136529479931758,-0.0038552633486688137,-6.354808647301979e-06,-0.0001395023865810407,-0.9808704355959188,-0.053818448588450744,-0.08229523630719575
653,0.5269869528206446,0.43111809011843233,0.9999974574248748,-5.0646867871687414e-05,-0.0024287532185612343,-0.0008385607393963814,-0.0038892875891178846,-2.921583927673055e-06,-0.00015070617933026374,-0.981219186247752,-0.05525421651315935,-0.08339003092156516
654,0.5175872888811339,0.43526685324687436,0.9999979585195965,-5.295113521254487e-05,-0.002563784570572028,-0.0008632264669771332,-0.003981444984674454,-8.45163594931364e-06,-0.00016255764193230025,-0.9815753605848686,-0.056663402607482274,-0.08453328075955477
655,0.5082294274068679,0.43956369622324853,0.9999984041414597,-5.529619110473486e-05,-0.002700314290720154,-0.000887711694876852,-0.004046961199492216,-1.814434881453053e-06,-0.0001748984440560603,-0.9819383206145565,-0.058059433662407324,-0.08572609148746642
656,0.4989589951201172,0.4438068205773687,0.9999987937857086,-5.768025451885322e-05,-0.0028320055061458196,-0.0009127622206445285,-0.00406279182061553,-1.9642159259092296e-06,-0.00018777417206999495,-0.9823077140707737,-0.059478961277996074,-0.08696983896926781
657,0.48988166476806894,0.4478278913723627,0.9999991268333466,-6.021807472309901e-05,-0.002964126031492756,-0.0009364040416440868,-0.004116646945476532,-1.5905327472864883e-06,-0.00020209389458300723,-0.9826828524904493,-0.06083205859148813,-0.08826454563682598
658,0.48082468842599396,0.45193917881069917,0.9999994054873115,-6.243701185659767e-05,-0.0030755709248065717,-0.0009598898546138752,-0.0041938843205571175,-2.336185752938036e-05,-0.0002155562929910366,-0.9830632663909808,-0.062190730716130634,-0.08961030396909997
659,0.47200568818941907,0.45603904540762397,0.999999630815674,-6.519582613943527e-05,-0.003199498578960151,-0.0009825478877893575,-0.004150621592998505,-3.977210144512355e-05,-0.00022957275492676353,-0.9834480517364327,-0.06349697483540069,-0.091009161466235
660,0.4631594131611254,0.46010528024678876,0.9999998022130692,-6.778125082216444e-05,-0.003311815542261051,-0.0010053346037276595,-0.004366694018244743,-1.88182220881572e-05,-0.00024412373629932485,-0.9838368608667185,-0.06480079545062999,-0.09246165674702211
661,0.4544472276450847,0.4641684664960188,0.9999999194966356,-7.051656779096125e-05,-0.0034353000242503397,-0.0010274175896392795,-0.004278375767171383,-1.2919384062115569e-05,-0.0002589809715837531,-0.9842287109236093,-0.06607387767046682,-0.0939685090721485
662,0.4458635812458844,0.4679517304120827,0.9999999844660009,-7.317614993912467e-05,-0.0035355891940174952,-0.00104900086529679,-0.004319815896451473,-1.0382575510448078e-06,-0.0002740928909771032,-0.9846231561162482,-0.06730923504388417,-0.09552876794182624
663,0.43742185488103874,0.4716065623353697,0.9999999990069693,-7.590643851226398e-05,-0.0036315516947711592,-0.0010699203854941221,-0.004351472947746515,-8.134302333928645e-07,-0.00028990616436506896,-0.9850196150248872,-0.06852102516154601,-0.09714282137416724
664,0.42913756253670504,0.4750491140560649,0.9999999653923901,-7.870537777628642e-05,-0.0037229051791024636,-0.001090402562494372,-0.004391300491988659,-8.057502896008373e-07,-0.0003056260340397861,-0.9854178722624601,-0.06970970023104185,-0.09881097934742042
665,0.4209886546032593,0.4783178662552374,0.9999998855234986,-8.15429933868119e-05,-0.003809788024022342,-0.0011102514249891882,-0.0044206054881215096,-6.844893505331129e-07,-0.00032196525110039786,-0.9858170724376865,-0.07087559551214591,-0.10053358803632892
666,0.4129970827956052,0.48137686556886095,0.9999997607419535,-8.442971465557745e-05,-0.0038920119922006007,-0.0011301793265802074,-0.00445058336481452,-6.81315782458114e-07,-0.00033798309836202223,-0.9862167909038901,-0.0720133516320231,-0.10231044210309784
667,0.40510530588771376,0.48427838435599196,0.9999995940729957,-8.7323553592154e-05,-0.0039686890745377025,-0.0011490081050506448,-0.004471516236662865,-5.489859518092999e-07,-0.00035460423979953137,-0.9866165996716186,-0.07312632422459416,-0.10414185737364821
668,0.3974111705989704,0.48691109403591043,0.9999993883773867,-9.0324952918828e-05,-0.004041454454650829,-0.001167844182308705,-0.0045066471211612225,-6.140664368103899e-07,-0.0003709710804987499,-0.9870157668168104,-0.07421018688270228,-0.10602757722250776
669,0.38982753260724956,0.4893283208216509,0.99999914510034,-9.333597659526177e-05,-0.004109459542481057,-0.0011856611392600015,-0.004535048268735409,-5.691238129656995e-07,-0.0003878892922913041,-0.9874143665230888,-0.0752723686880111,-0.1079681098552547
670,0.3824410866657025,0.4915067747871005,0.9999988678689556,-9.645567263384962e-05,-0.004174266923617751,-0.0012032525937179716,-0.004552824422717094,-4.927419468003791e-07,-0.0004046793475320212,-0.9878115867572137,-0.07630394505915819,-0.10996262300782615
671,0.37518555125303327,0.49346470763893574,0.9999985582500798,-9.960459638301153e-05,-0.004234809136308844,-0.001219955676535433,-0.004564844537526369,-3.873246896546334e-07,-0.0004217376119523327,-0.9882074146225911,-0.07730995668687254,-0.11201106460913435
672,0.3681101033838214,0.49515987695356856,0.9999982191097117,-0.00010283629173192787,-0.004291580057575526,-0.0012363571629229611,-0.0045815883204340935,-3.095074418979493e-07,-0.00043857871521643617,-0.98860121499179,-0.07828941542990689,-0.11411297650643276
673,0.36117315920627024,0.4965925625629318,0.9999978514114313,-0.00010608625653413584,-0.004343576196508546,-0.0012536112928317434,-0.004603896290063858,-3.528787715367798e-07,-0.0004556729873944483,-0.9889929560212531,-0.07930508964513612,-0.1162685732759023
674,0.3544799771533225,0.497761540217453,0.9999974596400687,-0.00010950564591438676,-0.004394870348293554,-0.0012688659936630669,-0.004623320885002613,-2.9140988999643014e-07,-0.00047227498841973285,-0.989382056984093,-0.08023246851582946,-0.11847767928703903
675,0.3478657517754175,0.4986942714164422,0.9999970448169123,-0.00011286424389350295,-0.004438824991833631,-0.0012836774181974946,-0.004636124707758427,-3.0054300736992445e-07,-0.0004888160372300948,-0.9897680500030728,-0.08113297483286822,-0.12073966663531084
676,0.34140718481279253,0.4993754447134919,0.9999966098099381,-0.00011627529146321647,-0.004478968880682293,-0.0012979883841508786,-0.004644542932510376,-2.647943517786189e-07,-0.0005052727322143435,-0.9901506490723488,-0.08200676927941172,-0.12305405901542492
677,0.335104835020197,0.49980705491277816,0.9999961576101898,-0.00011973223779975242,-0.004514620441681234,-0.0013117913435669282,-0.004651385825127363,-2.456176559917367e-07,-0.0005215955823855258,-0.9905295808181953,-0.08285353149997488,-0.1254202916503687
678,0.3289598452368555,0.49999188430850194,0.9999956910600887,-0.00012324582071418597,-0.004546605496515946,-0.0013250833353716975,-0.004659381695091724,-2.135621173238178e-07,-0.0005377440699443662,-0.9909045879410862,-0.08367389137607614,-0.12783782480999786
679,0.32297253504034584,0.4999341311207899,0.9999952128026558,-0.0001268200209298308,-0.004575193854100842,-0.0013378614912092112,-0.004666022025048733,-1.9334089529365883e-07,-0.0005536769492446326,-0.9912754292200012,-0.08446797772267847,-0.13030610279808946
680,0.3171424905035235,0.49963956702120066,0.9999947253265727,-0.0001304572051161749,-0.004600520104189952,-0.0013500370465720426,-0.004671112168580294,-1.7608454072615132e-07,-0.0005693586209673052,-0.9916418778493356,-0.08523591017622596,-0.13282453672297415
681,0.31147218990381625,0.49911632580020127,0.9999942309892602,-0.00013415989278217462,-0.004622781815375596,-0.0013617698657456903,-0.0046755350194871426,-1.6735502583742345e-07,-0.0005848927840672078,-0.9920037323120134,-0.08597850620637439,-0.13539252862566592
682,0.3059539219568345,0.49837221206597043,0.9999937295564653,-0.0001379165513040811,-0.0046419675440993735,-0.0013730840647944219,-0.0046764034777879715,-1.5198260427951027e-07,-0.0006000000355026356,-0.9923608316393397,-0.08669729817222324,-0.13800949927321746
683,0.30058526952851855,0.49741657038027165,0.9999932261675645,-0.00014173079600929582,-0.004657963991131001,-0.001384035679824448,-0.004675625823438168,-1.4253083691073698e-07,-0.0006146125715538481,-0.9927129004632427,-0.08738910967553058,-0.14067450128792808
684,0.29536433129728007,0.4962599891652814,0.9999927241657398,-0.00014561500618607895,-0.004670902066110474,-0.0013943988830387396,-0.004673769231885672,-1.2245186553627718e-07,-0.0006288888122207795,-0.993059804870908,-0.08805407163648575,-0.14338690673064652
685,0.2903001081497822,0.4949188828256649,0.9999922266560384,-0.00014959313190142422,-0.004681203276764062,-0.0014043890431710265,-0.004673669580370188,-1.123324722129837e-07,-0.0006425635572756557,-0.9934012753111143,-0.08869172665824121,-0.14614590125597857
686,0.28538112897087997,0.493403974482816,0.9999917354526486,-0.00015364597031883504,-0.004688395316222153,-0.0014106523637875288,-0.004675525240600109,-1.1399133370559866e-07,-0.0006573535405259283,-0.9937375341376303,-0.08930173367534416,-0.1489514261056458
687,0.2807120881994191,0.49177798053774685,0.9999912405004393,-0.0001578382458246193,-0.004696404257485574,-0.0014069583769500773,-0.004694405011832714,-4.4283584088589123e-07,-0.0007147068192564585,-0.9940616286462705,-0.08859492326982174,-0.15179459968559603
688,0.27661606178897524,0.48984324058830936,0.9999905531490484,-0.00016182448295436777,-0.004718385171984049,-0.0014160822769152801,-0.004663960542529821,-4.529805210040649e-06,-0.0005871302671565469,-0.9944021607974287,-0.09315689852974675,-0.1547009365365906
689,0.27281483542213064,0.48576813715436995,0.999989214585301,-0.00016260629599268897,-0.004740396753740829,-0.0014400721732888433,-0.0041510723531246185,-0.00012968695955350995,-0.0007100634365087431,-0.9947090250244339,-0.10185973597192463,-0.15760420922172885
690,0.268685689826762,0.4783159491524693,0.9999867296105807,-0.00015694323042448046,-0.004725004384781813,-0.0014727161880639691,-0.003514152020215988,-0.0005377146298997104,-0.000749960870683117,-0.9950193569825072,-0.10943473922951641,-0.16050237842317408
691,0.26395013229897385,0.4684043078372861,0.9999827064545452,-0.00014385903905368878,-0.004651525839259843,-0.0014501376056641365,-0.003715728409588337,-0.0013616295764222741,-0.0009790108287324464,-0.995378156379943,-0.1088741364269495,-0.16342858603436403
692,0.258636547824157,0.46134049517242176,0.9999770333096825,-0.00012702231306464245,-0.004641874819284421,-0.0014036806126000582,-0.0050673708319664,-0.0014046039432287216,-0.0010386096594767764,-0.9956827331997165,-0.10454581716590436,-0.16624137788530155
693,0.25209242920927505,0.4667389338191779,0.9999703237132436,-0.00010740924697024504,-0.004597360685365782,-0.00139490824954505,-0.005273091606795788,-0.00012255973706487566,-0.00121064163157949,-0.9960382212521286,-0.10138560869028024,-0.16903257039392378
694,0.24599961314488314,0.466677616524842,0.9999630656014976,-8.839002663886018e-05,-0.00449099771186643,-0.0014248004832120346,-0.00597387133166194,-0.0003614427405409515,-0.0008199358657161392,-0.9963904637351814,-0.10700789575766083,-0.17173648198622798
695,0.24045423571563376,0.45839005563947793,0.9999541108487172,-6.860316039104948e-05,-0.004320808176149849,-0.0014727270593131879,-0.0073320381343364716,-0.00047412290587089956,-0.0007400390601758518,-0.9966459548755124,-0.11605876636681446,-0.17419976841899776
696,0.23526726003856346,0.440160998808351,0.999942143937338,-4.900655019778542e-05,-0.004205826931019494,-0.0015214620509822552,-0.008591345511376858,-0.0005155174876563251,-0.0010698088287127725,-0.9969345524788201,-0.11752584602119114,-0.1765282542526178
697,0.22977993242959016,0.42610034996728346,0.999927402377617,-3.083033760990626e-05,-0.004086473773723895,-0.0016023751105133464,-0.008041451685130596,-0.00038502647657878697,-0.0009215823682112965,-0.997230568265862,-0.12241225807060664,-0.17868134130065544
698,0.2239714757902438,0.42600763130359326,0.99991093746604,-1.3901764579239342e-05,-0.0037997846299875366,-0.0017209781192329145,-0.006577847059816122,-0.0005953006912022829,-0.0015400987261517708,-0.9975016937194321,-0.1274418419068332,-0.18059081981359748
699,0.21978716740037071,0.3988567458104071,0.9998919089915199,-3.7155023963898944e-06,-0.00356289403639555,-0.0018773574219064513,-0.007755958940833807,-0.0005284801009111106,-0.001733940120342145,-0.9977648410289753,-0.1347188042727344,-0.18223726514954183
700,0.21615316532393308,0.37148868173894023,0.9998695042186141,-6.038899832390373e-09,-0.0034032608438388885,-0.0021020150516778686,-0.009277675300836563,-0.0003593199362512678,-0.0007555740721387823,-0.9979937424229215,-0.1476574870221537,-0.1835821903567469
701,0.2141398708728886,0.3387653279958156,0.9998422793175747,-5.337212997031488e-06,-0.003472292962263491,-0.002147609366551905,-0.01036017294973135,-0.0004033811273984611,-0.0009351752243016879,-0.9981760872108801,-0.14879203098493024,-0.18446819695654953
702,0.20556922900927355,0.27766980839265376,0.9998146276314642,-2.6354296939414767e-05,-0.003552719763380522,-0.0019370730542519576,-0.011064195074141026,-0.0016411207616329193,-0.000870626086231849,-0.9982868538677396,-0.14036427849359912,-0.18497735915919855
703,0.18739237163749348,0.2684428442322447,0.9998033326948029,-8.073051699372087e-05,-0.002651298477758627,-0.001841481320628993,-0.009686003439128399,-0.00374154862947762,-0.0009201830491847832,-0.998457744561285,-0.13639217931825232,-0.18515125909712646
704,0.17019555972090217,0.2670943390515943,0.999816398738399,-0.0001710530621806976,-0.0017932757211896683,-0.0018422919551306326,-0.009298103861510754,-0.0008622009190730751,-0.0009617174056006129,-0.9985983974304683,-0.13375894032510846,-0.18513996006450484
705,0.15560996187695095,0.262856769413964,0.9998474748851816,-0.00029547082725064645,-0.0011787159320458007,-0.0018807803714617764,-0.0077186282724142075,-0.002089042216539383,-0.0009998190995988633,-0.9987216628221867,-0.1325833334394622,-0.1849576056907723
706,0.1430234560546736,0.2570243484889088,0.9998888657222441,-0.0004522013992646544,-0.0007747742716992452,-0.00192609641733123,-0.00911570806056261,-0.002338659018278122,-0.0010285974224512621,-0.9988258371030458,-0.13213590949310874,-0.18466612836767782
707,0.13203999493962118,0.24815782405479228,0.9999325026751839,-0.0006393378354369989,-0.0005285422407782583,-0.001968093362741975,-0.009970836341381073,-0.0006567613454535604,-0.0010487680905107738,-0.9989099295150661,-0.13226421367264946,-0.18431638750754853
708,0.12259699302579842,0.2363861250043027,0.9999703995636633,-0.0008553364975574357,-0.00036433591462358946,-0.002004929417570112,-0.008290611207485199,-0.000544962880667299,-0.001062001418176075,-0.9989733808501868,-0.13289013375393913,-0.18393521801847124
709,0.11465896334623431,0.22319729005343975,0.9999948418806858,-0.0010999386568915045,-0.00023154506607019442,-0.002035579922739317,-0.006665922701358795,-0.0005156279657967389,-0.0010690062985948376,-0.9990158343137527,-0.133804995773733,-0.1835304545199044
710,0.10800578336417603,0.2090534178100992,0.9999984355317054,-0.0013733028947465794,-0.0001302950518535835,-0.0020597230661892124,-0.0058815982192754745,-0.0002061641134787351,-0.0010698744027857689,-0.9990371051319958,-0.13485282701447285,-0.1831029485437262
711,0.10238476468502557,0.19403086732680114,0.9999740587161543,-0.0016759424816246353,-7.14518679446182e-05,-0.0020778190145774307,-0.005719188135117292,-3.175148231093772e-05,-0.0010644303028311372,-0.9990371287052698,-0.13593787590026676,-0.18264976698686305
712,0.09759353200875115,0.178356890358124,0.9999147596633573,-0.0020089640601857715,-6.168212125545947e-05,-0.0020908316245864997,-0.0060067265294492245,-2.2979802452027798e-05,-0.001052425535646343,-0.9990159003711074,-0.13699539677348893,-0.18216332430706747
713,0.09347981055462967,0.16229065227131043,0.9998136296996661,-0.0023739770124051197,-0.00010287145583884402,-0.002099954456156027,-0.006706261541694403,-0.00011332669964758679,-0.0010336155047979002,-0.9989734304464944,-0.13798601055397486,-0.1816318801269716
714,0.08993191993970415,0.14608447580376455,0.9996636696269694,-0.0027730119124735673,-0.00019322297927403063,-0.002106479758584577,-0.007830076850950718,-0.0002273924183100462,-0.0010078144689261975,-0.9989097146167589,-0.13889195814766314,-0.18104079052793057
715,0.08687162771805124,0.12998239337606007,0.9994576594152919,-0.0032084678750192107,-0.0003291946302562522,-0.0021118816404677968,-0.00927605852484703,-0.0002953704388346523,-0.0009749754548427497,-0.9988247122893515,-0.1397191279654871,-0.1803728852028888
716,0.08425534161190523,0.11421696078774178,0.9991880361499829,-0.0036831682596022157,-0.0005093297016752752,-0.0021177219286481696,-0.010891006328165531,-0.00029875384643673897,-0.0009351507456872576,-0.9987183230938094,-0.14048484926127344,-0.17960820114626092
717,0.08206580437836546,0.09905028697201125,0.9988467814165864,-0.004200387080453125,-0.000736942994726993,-0.00212574391364058,-0.012464391998946667,-0.0002597169077489525,-0.0008885355546601825,-0.9985903681032728,-0.14121954021249206,-0.17872379782907621
718,0.08030915658452499,0.08468068456755849,0.9984253188847039,-0.004763777813197783,-0.0010213437737065817,-0.002137809126379546,-0.013790694065392017,-0.00020459649385884404,-0.0008354002308862349,-0.998440575406982,-0.14196048736669206,-0.17769336710210903
719,0.07901180030212411,0.07131717049365381,0.9979144222584417,-0.005377386567063656,-0.0013796293847660767,-0.002155886913495411,-0.014833289198577404,-0.0001902598887681961,-0.0007761025448678182,-0.9982685730544058,-0.14274626067652396,-0.17648750596066934
720,0.07821304159958661,0.059071950036163653,0.9973041314865603,-0.006045495992581215,-0.0018332077074736945,-0.0021896564111335967,-0.015494072809815407,-0.000199390240595676,-0.0007110264550655243,-0.9980738792785848,-0.14361288348687115,-0.1750734195923798
